I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17
36.110,34.070,34.470,35.330,42.000,36.110,5.890,3.000,0.025,0.000,17.680,6.200,0.000,23.880,30.000,0.200,4.000,1.000
36.120,34.080,34.530,35.390,42.000,36.120,5.880,3.000,0.025,0.000,17.640,6.230,0.000,23.870,30.000,0.200,4.000,1.000
36.160,34.090,34.590,35.440,42.000,36.160,5.840,3.000,0.025,0.000,17.530,6.260,0.000,23.800,30.000,0.200,4.000,1.000
36.180,34.090,34.650,35.510,42.000,36.180,5.820,3.000,0.025,0.000,17.470,6.290,0.000,23.760,30.000,0.200,4.000,1.000
36.210,34.110,34.710,35.560,42.000,36.210,5.790,3.000,0.025,0.000,17.380,6.320,0.000,23.710,30.000,0.200,4.000,1.000
36.250,34.130,34.760,35.630,42.000,36.250,5.750,3.000,0.025,0.000,17.250,6.350,0.000,23.600,30.000,0.200,4.000,1.000
36.270,34.140,34.830,35.690,42.000,36.270,5.730,3.000,0.025,0.000,17.180,6.380,0.000,23.560,30.000,0.200,4.000,1.000
36.320,34.160,34.890,35.750,42.000,36.320,5.680,3.000,0.025,0.000,17.040,6.410,0.000,23.440,30.000,0.200,4.000,1.000
36.350,34.170,34.960,35.820,42.000,36.350,5.650,3.000,0.025,0.000,16.940,6.430,0.000,23.370,30.000,0.200,4.000,1.000
36.400,34.200,35.030,35.880,42.000,36.400,5.600,3.000,0.025,0.000,16.810,6.460,0.000,23.280,30.000,0.200,4.000,1.000
36.450,34.220,35.090,35.960,42.000,36.450,5.550,3.000,0.025,0.000,16.660,6.490,0.000,23.150,30.000,0.200,4.000,1.000
36.480,34.240,35.180,36.040,42.000,36.480,5.520,3.000,0.025,0.000,16.560,6.520,0.000,23.080,30.000,0.200,4.000,1.000
36.530,34.270,35.250,36.110,42.000,36.530,5.470,3.000,0.025,0.000,16.410,6.550,0.000,22.960,30.000,0.200,4.000,1.000
36.580,34.290,35.310,36.180,42.000,36.580,5.420,3.000,0.025,0.000,16.260,6.570,0.000,22.830,30.000,0.200,4.000,1.000
36.620,34.320,35.390,36.260,42.000,36.620,5.380,3.000,0.025,0.000,16.150,6.600,0.000,22.750,30.000,0.200,4.000,1.000
36.680,34.350,35.460,36.330,42.000,36.680,5.320,3.000,0.025,0.000,15.970,6.630,0.000,22.600,30.000,0.200,4.000,1.000
36.720,34.370,35.540,36.420,42.000,36.720,5.280,3.000,0.025,0.000,15.830,6.650,0.000,22.480,30.000,0.200,4.000,1.000
36.760,34.410,35.620,36.500,42.000,36.760,5.240,3.000,0.025,0.000,15.710,6.680,0.000,22.390,30.000,0.200,4.000,1.000
36.820,34.450,35.690,36.580,42.000,36.820,5.180,3.000,0.025,0.000,15.530,6.700,0.000,22.230,30.000,0.200,4.000,1.000
36.870,34.470,35.770,36.670,42.000,36.870,5.130,3.000,0.025,0.000,15.380,6.730,0.000,22.110,30.000,0.200,4.000,1.000
36.910,34.510,35.860,36.740,42.000,36.910,5.090,3.000,0.025,0.000,15.260,6.760,0.000,22.010,30.000,0.200,4.000,1.000
36.980,34.550,35.930,36.820,42.000,36.980,5.020,3.000,0.025,0.000,15.060,6.780,0.000,21.840,30.000,0.200,4.000,1.000
37.030,34.580,36.010,36.920,42.000,37.030,4.970,3.000,0.025,0.000,14.920,6.810,0.000,21.730,30.000,0.200,4.000,1.000
37.080,34.630,36.100,37.000,42.000,37.080,4.920,3.000,0.025,0.000,14.750,6.830,0.000,21.580,30.000,0.200,4.000,1.000
37.150,34.660,36.160,37.090,42.000,37.150,4.850,3.000,0.025,0.000,14.540,6.850,0.000,21.400,30.000,0.200,4.000,1.000
37.200,34.700,36.250,37.180,42.000,37.200,4.800,3.000,0.025,0.000,14.390,6.880,0.000,21.270,30.000,0.200,4.000,1.000
37.280,34.750,36.330,37.260,42.000,37.280,4.720,3.000,0.025,0.000,14.170,6.900,0.000,21.080,30.000,0.200,4.000,1.000
37.340,34.780,36.410,37.350,42.000,37.350,4.650,3.000,0.025,0.000,13.940,6.920,0.000,20.870,30.000,0.200,4.000,1.000
37.400,34.820,36.500,37.440,42.000,37.440,4.560,3.000,0.025,0.000,13.690,6.950,0.000,20.630,30.000,0.200,4.000,1.000
37.480,34.870,36.570,37.520,42.000,37.520,4.480,3.000,0.025,0.000,13.440,6.970,0.000,20.410,30.000,0.200,4.000,1.000
37.540,34.910,36.650,37.620,42.000,37.620,4.380,3.000,0.025,0.000,13.140,6.990,0.000,20.130,30.000,0.200,4.000,1.000
37.600,34.960,36.740,37.700,42.000,37.700,4.300,3.000,0.025,0.000,12.910,7.010,0.000,19.920,30.000,0.200,4.000,1.000
37.680,35.000,36.800,37.790,42.000,37.790,4.210,3.000,0.025,0.000,12.640,7.030,0.000,19.680,30.000,0.200,4.000,1.000
37.750,35.040,36.890,37.880,42.000,37.880,4.120,3.000,0.025,0.000,12.360,7.060,0.000,19.420,30.000,0.200,4.000,1.000
37.820,35.100,36.980,37.960,42.000,37.960,4.040,3.000,0.025,0.000,12.110,7.080,0.000,19.180,30.000,0.200,4.000,1.000
37.900,35.140,37.050,38.050,42.000,38.050,3.950,3.000,0.025,0.000,11.840,7.100,0.000,18.940,30.000,0.200,4.000,1.000
37.970,35.190,37.140,38.150,42.000,38.150,3.850,3.000,0.025,0.000,11.560,7.110,0.000,18.680,30.000,0.200,4.000,1.000
38.040,35.240,37.220,38.230,42.000,38.230,3.770,3.000,0.025,0.000,11.320,7.130,0.000,18.450,30.000,0.200,4.000,1.000
38.130,35.280,37.290,38.320,42.000,38.320,3.680,3.000,0.025,0.000,11.050,7.150,0.000,18.200,30.000,0.200,4.000,1.000
38.190,35.330,37.380,38.410,42.000,38.410,3.590,3.000,0.025,0.000,10.770,7.170,0.000,17.940,30.000,0.200,4.000,1.000
38.270,35.390,37.450,38.480,42.000,38.480,3.520,3.000,0.025,0.000,10.550,7.190,0.000,17.730,30.000,0.200,4.000,1.000
38.340,35.440,37.520,38.570,42.000,38.570,3.430,3.000,0.025,0.000,10.280,7.200,0.000,17.480,30.000,0.200,4.000,1.000
38.420,35.480,37.610,38.660,42.000,38.660,3.340,3.000,0.025,0.000,10.010,7.220,0.000,17.230,30.000,0.200,4.000,1.000
38.500,35.530,37.680,38.740,42.000,38.740,3.260,3.000,0.025,0.000,9.770,7.240,0.000,17.000,30.000,0.200,4.000,1.000
38.590,35.590,37.750,38.830,42.000,38.830,3.170,3.000,0.025,0.000,9.520,7.250,0.000,16.770,30.000,0.200,4.000,1.000
38.660,35.630,37.830,38.920,42.000,38.920,3.080,3.000,0.025,0.000,9.250,7.270,0.000,16.510,30.000,0.200,4.000,1.000
38.740,35.690,37.900,38.990,42.000,38.990,3.010,3.000,0.025,0.000,9.020,7.280,0.000,16.300,30.000,0.200,4.000,1.000
38.830,35.740,37.970,39.070,42.000,39.070,2.930,3.000,0.025,0.000,8.780,7.300,0.000,16.080,30.000,0.200,4.000,1.000
38.910,35.790,38.040,39.160,42.000,39.160,2.840,3.000,0.025,0.000,8.530,7.310,0.000,15.840,30.000,0.200,4.000,1.000
38.990,35.840,38.120,39.240,42.000,39.240,2.760,3.000,0.025,0.000,8.290,7.330,0.000,15.620,30.000,0.200,4.000,1.000
39.080,35.900,38.180,39.310,42.000,39.310,2.690,3.000,0.025,0.000,8.070,7.340,0.000,15.410,30.000,0.200,4.000,1.000
39.170,35.940,38.250,39.400,42.000,39.400,2.600,3.000,0.025,0.000,7.810,7.350,0.000,15.160,30.000,0.200,4.000,1.000
39.250,35.990,38.320,39.470,42.000,39.470,2.530,3.000,0.025,0.000,7.580,7.370,0.000,14.940,30.000,0.200,4.000,1.000
39.340,36.050,38.390,39.540,42.000,39.540,2.460,3.000,0.025,0.000,7.370,7.380,0.000,14.750,30.000,0.200,4.000,1.000
39.430,36.100,38.450,39.620,42.000,39.620,2.380,3.000,0.025,0.000,7.130,7.390,0.000,14.520,30.000,0.200,4.000,1.000
39.500,36.140,38.510,39.700,42.000,39.700,2.300,3.000,0.025,0.000,6.890,7.400,0.000,14.300,30.000,0.200,4.000,1.000
39.590,36.200,38.580,39.770,42.000,39.770,2.230,3.000,0.025,0.000,6.700,7.410,0.000,14.110,30.000,0.200,4.000,1.000
39.680,36.250,38.640,39.850,42.000,39.850,2.150,3.000,0.025,0.000,6.460,7.420,0.000,13.890,30.000,0.200,4.000,1.000
39.760,36.290,38.700,39.920,42.000,39.920,2.080,3.000,0.025,0.000,6.240,7.430,0.000,13.680,30.000,0.200,4.000,1.000
39.840,36.350,38.770,39.990,42.000,39.990,2.010,3.000,0.025,0.000,6.040,7.440,0.000,13.490,30.000,0.200,4.000,1.000
39.930,36.410,38.820,40.050,42.000,40.050,1.950,3.000,0.025,0.000,5.840,7.450,0.000,13.290,30.000,0.200,4.000,1.000
40.000,36.450,38.880,40.130,42.000,40.130,1.870,3.000,0.025,0.000,5.610,7.460,0.000,13.070,30.000,0.200,4.000,1.000
40.080,36.500,38.940,40.200,42.000,40.200,1.800,3.000,0.025,0.000,5.410,7.470,0.000,12.890,30.000,0.200,4.000,1.000
40.170,36.560,38.990,40.250,42.000,40.250,1.750,3.000,0.025,0.000,5.240,7.480,0.000,12.720,30.000,0.200,4.000,1.000
40.260,36.600,39.040,40.330,42.000,40.330,1.670,3.000,0.025,0.000,5.010,7.490,0.000,12.500,30.000,0.200,4.000,1.000
40.330,36.650,39.100,40.400,42.000,40.400,1.600,3.000,0.025,0.000,4.810,7.500,0.000,12.310,30.000,0.200,4.000,1.000
40.410,36.710,39.160,40.450,42.000,40.450,1.550,3.000,0.025,0.000,4.660,7.500,0.000,12.160,30.000,0.200,4.000,1.000
40.500,36.760,39.200,40.520,42.000,40.520,1.480,3.000,0.025,0.000,4.450,7.510,0.000,11.960,30.000,0.200,4.000,1.000
40.570,36.800,39.260,40.580,42.000,40.580,1.420,3.000,0.025,0.000,4.260,7.520,0.000,11.780,30.000,0.200,4.000,1.000
40.650,36.860,39.310,40.630,42.000,40.650,1.350,3.000,0.025,0.000,4.050,7.530,0.000,11.570,30.000,0.200,4.000,1.000
40.730,36.910,39.350,40.690,42.000,40.730,1.270,3.000,0.025,0.000,3.800,7.530,0.000,11.340,30.000,0.200,4.000,1.000
40.810,36.950,39.400,40.760,42.000,40.810,1.190,3.000,0.025,0.000,3.580,7.540,0.000,11.120,30.000,0.200,4.000,1.000
40.880,37.000,39.460,40.810,42.000,40.880,1.120,3.000,0.025,0.000,3.370,7.540,0.000,10.910,30.000,0.200,4.000,1.000
40.950,37.060,39.490,40.860,42.000,40.950,1.050,3.000,0.025,0.000,3.150,7.550,0.000,10.700,30.000,0.200,4.000,1.000
41.020,37.100,39.530,40.920,42.000,41.020,0.980,3.000,0.025,0.000,2.930,7.550,0.000,10.480,30.000,0.200,4.000,1.000
41.090,37.140,39.580,40.980,42.000,41.090,0.910,3.000,0.025,0.000,2.740,7.560,0.000,10.300,30.000,0.200,4.000,1.000
41.160,37.200,39.630,41.020,42.000,41.160,0.840,3.000,0.025,0.000,2.510,7.560,0.000,10.080,30.000,0.200,4.000,1.000
41.240,37.240,39.660,41.070,42.000,41.240,0.760,3.000,0.025,0.000,2.280,7.570,0.000,9.850,30.000,0.200,4.000,1.000
41.300,37.270,39.700,41.130,42.000,41.300,0.700,3.000,0.025,0.000,2.100,7.570,0.000,9.670,30.000,0.200,4.000,1.000
41.370,37.330,39.750,41.170,42.000,41.370,0.630,3.000,0.025,0.000,1.900,7.570,0.000,9.470,30.000,0.200,4.000,1.000
41.440,37.380,39.780,41.220,42.000,41.440,0.560,3.000,0.025,0.000,1.680,7.580,0.000,9.260,30.000,0.200,4.000,1.000
41.500,37.410,39.810,41.270,42.000,41.500,0.500,3.000,0.025,0.000,1.490,7.580,0.000,9.070,30.000,0.200,4.000,1.000
41.570,37.450,39.850,41.310,42.000,41.570,0.430,3.000,0.025,0.000,1.300,7.580,0.000,8.880,30.000,0.200,4.000,1.000
41.630,37.510,39.890,41.350,42.000,41.630,0.370,3.000,0.025,0.000,1.110,7.580,0.000,8.690,30.000,0.200,4.000,1.000
41.700,37.540,39.910,41.400,42.000,41.700,0.300,3.000,0.025,0.000,0.890,7.580,0.000,8.480,30.000,0.200,4.000,1.000
41.760,37.580,39.940,41.440,42.000,41.760,0.240,3.000,0.025,0.000,0.730,7.580,0.000,8.320,30.000,0.200,4.000,1.000
41.810,37.630,39.980,41.480,42.000,41.810,0.190,3.000,0.025,0.000,0.570,7.590,0.000,8.150,30.000,0.200,4.000,1.000
41.870,37.680,40.000,41.520,42.000,41.870,0.130,3.000,0.025,0.000,0.390,7.590,0.000,7.970,30.000,0.200,4.000,1.000
41.930,37.710,40.030,41.560,42.000,41.930,0.070,3.000,0.025,0.000,0.220,7.590,0.000,7.810,30.000,0.200,4.000,1.000
41.970,37.750,40.060,41.590,42.000,41.970,0.030,3.000,0.025,0.000,0.100,7.590,0.000,7.690,30.000,0.200,4.000,1.000
42.020,37.800,40.090,41.620,42.000,42.020,-0.020,3.000,0.025,0.000,-0.070,7.590,0.000,7.520,30.000,0.200,4.000,1.000
42.080,37.840,40.110,41.660,42.000,42.080,-0.080,3.000,0.025,0.000,-0.230,7.590,0.000,7.360,30.000,0.200,4.000,1.000
42.120,37.870,40.130,41.690,42.000,42.120,-0.120,3.000,0.025,0.000,-0.360,7.590,0.000,7.230,30.000,0.200,4.000,1.000
42.160,37.910,40.160,41.730,42.000,42.160,-0.160,3.000,0.025,0.000,-0.480,7.590,0.000,7.110,30.000,0.200,4.000,1.000
42.210,37.950,40.180,41.750,42.000,42.210,-0.210,3.000,0.025,0.000,-0.620,7.580,0.000,6.960,30.000,0.200,4.000,1.000
42.250,37.980,40.190,41.790,42.000,42.250,-0.250,3.000,0.025,0.000,-0.750,7.580,0.000,6.830,30.000,0.200,4.000,1.000
42.280,38.010,40.220,41.810,42.000,42.280,-0.280,3.000,0.025,0.000,-0.840,7.580,0.000,6.740,30.000,0.200,4.000,1.000
42.320,38.060,40.240,41.830,42.000,42.320,-0.320,3.000,0.025,0.000,-0.950,7.580,0.000,6.630,30.000,0.200,4.000,1.000
42.360,38.090,40.250,41.850,42.000,42.360,-0.360,3.000,0.025,0.000,-1.090,7.580,0.000,6.490,30.000,0.200,4.000,1.000
42.400,38.120,40.260,41.890,42.000,42.400,-0.400,3.000,0.025,0.000,-1.210,7.580,0.000,6.360,30.000,0.200,4.000,1.000
42.430,38.160,40.280,41.910,42.000,42.430,-0.430,3.000,0.025,0.000,-1.290,7.570,0.000,6.280,30.000,0.200,4.000,1.000
42.480,38.200,40.300,41.920,42.000,42.480,-0.480,3.000,0.025,0.000,-1.440,7.570,0.000,6.130,30.000,0.200,4.000,1.000
42.510,38.230,40.300,41.940,42.000,42.510,-0.510,3.000,0.025,0.000,-1.540,7.570,0.000,6.030,30.000,0.200,4.000,1.000
42.540,38.250,40.320,41.970,42.000,42.540,-0.540,3.000,0.025,0.000,-1.620,7.570,0.000,5.940,30.000,0.200,4.000,1.000
42.560,38.290,40.330,41.980,42.000,42.560,-0.560,3.000,0.025,0.000,-1.690,7.560,0.000,5.880,30.000,0.200,4.000,1.000
42.600,38.320,40.330,42.000,42.000,42.600,-0.600,3.000,0.025,0.000,-1.810,7.560,0.000,5.750,30.000,0.200,4.000,1.000
42.630,38.340,40.340,42.020,42.000,42.630,-0.630,3.000,0.025,0.000,-1.900,7.560,0.000,5.650,30.000,0.200,4.000,1.000
42.660,38.370,40.360,42.040,42.000,42.660,-0.660,3.000,0.025,0.000,-1.980,7.550,0.000,5.570,30.000,0.200,4.000,1.000
42.700,38.400,40.360,42.050,42.000,42.700,-0.700,3.000,0.025,0.000,-2.100,7.550,0.000,5.450,30.000,0.200,4.000,1.000
42.740,38.430,40.360,42.050,42.000,42.740,-0.740,3.000,0.025,0.000,-2.210,7.550,0.000,5.340,30.000,0.200,4.000,1.000
42.770,38.450,40.370,42.080,42.000,42.770,-0.770,3.000,0.025,0.000,-2.300,7.540,0.000,5.240,30.000,0.200,4.000,1.000
42.790,38.470,40.380,42.080,42.000,42.790,-0.790,3.000,0.025,0.000,-2.370,7.540,0.000,5.160,30.000,0.200,4.000,1.000
42.820,38.510,40.380,42.090,42.000,42.820,-0.820,3.000,0.025,0.000,-2.470,7.530,0.000,5.070,30.000,0.200,4.000,1.000
42.850,38.530,40.380,42.100,42.000,42.850,-0.850,3.000,0.025,0.000,-2.550,7.530,0.000,4.980,30.000,0.200,4.000,1.000
42.860,38.540,40.380,42.110,42.000,42.860,-0.860,3.000,0.025,0.000,-2.590,7.530,0.000,4.930,30.000,0.200,4.000,1.000
42.880,38.570,40.380,42.110,42.000,42.880,-0.880,3.000,0.025,0.000,-2.650,7.520,0.000,4.870,30.000,0.200,4.000,1.000
42.910,38.600,40.380,42.120,42.000,42.910,-0.910,3.000,0.025,0.000,-2.730,7.520,0.000,4.790,30.000,0.200,4.000,1.000
42.940,38.610,40.370,42.120,42.000,42.940,-0.940,3.000,0.025,0.000,-2.810,7.510,0.000,4.710,30.000,0.200,4.000,1.000
42.950,38.630,40.380,42.130,42.000,42.950,-0.950,3.000,0.025,0.000,-2.850,7.510,0.000,4.650,30.000,0.200,4.000,1.000
42.970,38.650,40.380,42.130,42.000,42.970,-0.970,3.000,0.025,0.000,-2.900,7.500,0.000,4.600,30.000,0.200,4.000,1.000
42.990,38.680,40.370,42.130,42.000,42.990,-0.990,3.000,0.025,0.000,-2.970,7.500,0.000,4.530,30.000,0.200,4.000,1.000
43.020,38.690,40.370,42.130,42.000,43.020,-1.020,3.000,0.025,0.000,-3.050,7.490,0.000,4.440,30.000,0.200,4.000,1.000
43.030,38.710,40.360,42.140,42.000,43.030,-1.030,3.000,0.025,0.000,-3.090,7.490,0.000,4.400,30.000,0.200,4.000,1.000
43.040,38.730,40.360,42.140,42.000,43.040,-1.040,3.000,0.025,0.000,-3.130,7.480,0.000,4.350,30.000,0.200,4.000,1.000
43.070,38.750,40.360,42.130,42.000,43.070,-1.070,3.000,0.025,0.000,-3.220,7.480,0.000,4.260,30.000,0.200,4.000,1.000
43.090,38.760,40.340,42.130,42.000,43.090,-1.090,3.000,0.025,0.000,-3.270,7.470,0.000,4.200,30.000,0.200,4.000,1.000
43.110,38.770,40.340,42.130,42.000,43.110,-1.110,3.000,0.025,0.000,-3.320,7.470,0.000,4.140,30.000,0.200,4.000,1.000
43.130,38.790,40.340,42.130,42.000,43.130,-1.130,3.000,0.025,0.000,-3.380,7.460,0.000,4.080,30.000,0.200,4.000,1.000
43.160,38.800,40.330,42.120,42.000,43.160,-1.160,3.000,0.025,0.000,-3.470,7.450,0.000,3.990,30.000,0.200,4.000,1.000
43.180,38.820,40.310,42.120,42.000,43.180,-1.180,3.000,0.025,0.000,-3.550,7.450,0.000,3.900,30.000,0.200,4.000,1.000
43.200,38.830,40.310,42.120,42.000,43.200,-1.200,3.000,0.025,0.000,-3.600,7.440,0.000,3.850,30.000,0.200,4.000,1.000
43.220,38.840,40.310,42.110,42.000,43.220,-1.220,3.000,0.025,0.000,-3.670,7.440,0.000,3.760,30.000,0.200,4.000,1.000
43.250,38.860,40.290,42.100,42.000,43.250,-1.250,3.000,0.025,0.000,-3.760,7.430,0.000,3.670,30.000,0.200,4.000,1.000
43.280,38.870,40.270,42.100,42.000,43.280,-1.280,3.000,0.025,0.000,-3.830,7.420,0.000,3.600,30.000,0.200,4.000,1.000
43.290,38.870,40.270,42.090,42.000,43.290,-1.290,3.000,0.025,0.000,-3.870,7.420,0.000,3.550,30.000,0.200,4.000,1.000
43.310,38.890,40.260,42.080,42.000,43.310,-1.310,3.000,0.025,0.000,-3.940,7.410,0.000,3.480,30.000,0.200,4.000,1.000
43.340,38.910,40.250,42.070,42.000,43.340,-1.340,3.000,0.025,0.000,-4.020,7.400,0.000,3.390,30.000,0.200,4.000,1.000
43.360,38.910,40.230,42.070,42.000,43.360,-1.360,3.000,0.025,0.000,-4.090,7.400,0.000,3.310,30.000,0.200,4.000,1.000
43.370,38.920,40.220,42.060,42.000,43.370,-1.370,3.000,0.025,0.000,-4.110,7.390,0.000,3.280,30.000,0.200,4.000,1.000
43.380,38.930,40.210,42.040,42.000,43.380,-1.380,3.000,0.025,0.000,-4.150,7.380,0.000,3.230,30.000,0.200,4.000,1.000
43.410,38.950,40.190,42.030,42.000,43.410,-1.410,3.000,0.025,0.000,-4.220,7.380,0.000,3.160,30.000,0.200,4.000,1.000
43.430,38.950,40.180,42.020,42.000,43.430,-1.430,3.000,0.025,0.000,-4.280,7.370,0.000,3.090,30.000,0.200,4.000,1.000
43.430,38.950,40.170,42.020,42.000,43.430,-1.430,3.000,0.025,0.000,-4.300,7.360,0.000,3.060,30.000,0.200,4.000,1.000
43.450,38.960,40.160,42.000,42.000,43.450,-1.450,3.000,0.025,0.000,-4.350,7.360,0.000,3.010,30.000,0.200,4.000,1.000
43.470,38.970,40.140,41.990,42.000,43.470,-1.470,3.000,0.025,0.000,-4.410,7.350,0.000,2.940,30.000,0.200,4.000,1.000
43.480,38.970,40.120,41.980,42.000,43.480,-1.480,3.000,0.025,0.000,-4.450,7.340,0.000,2.890,30.000,0.200,4.000,1.000
43.490,38.980,40.110,41.970,42.000,43.490,-1.490,3.000,0.025,0.000,-4.460,7.330,0.000,2.870,30.000,0.200,4.000,1.000
43.500,38.990,40.100,41.950,42.000,43.500,-1.500,3.000,0.025,0.000,-4.510,7.330,0.000,2.820,30.000,0.200,4.000,1.000
43.510,39.000,40.080,41.930,42.000,43.510,-1.510,3.000,0.025,0.000,-4.540,7.320,0.000,2.770,30.000,0.200,4.000,1.000
43.510,38.990,40.070,41.930,42.000,43.510,-1.510,3.000,0.025,0.000,-4.530,7.310,0.000,2.780,30.000,0.200,4.000,1.000
43.510,39.000,40.050,41.910,42.000,43.510,-1.510,3.000,0.025,0.000,-4.540,7.300,0.000,2.760,30.000,0.200,4.000,1.000
43.520,39.010,40.030,41.890,42.000,43.520,-1.520,3.000,0.025,0.000,-4.550,7.300,0.000,2.750,30.000,0.200,4.000,1.000
43.510,39.010,40.010,41.880,42.000,43.510,-1.510,3.000,0.025,0.000,-4.530,7.290,0.000,2.760,30.000,0.200,4.000,1.000
43.500,39.010,40.000,41.880,42.000,43.500,-1.500,3.000,0.025,0.000,-4.510,7.280,0.000,2.770,30.000,0.200,4.000,1.000
43.510,39.020,39.990,41.850,42.000,43.510,-1.510,3.000,0.025,0.000,-4.530,7.270,0.000,2.740,30.000,0.200,4.000,1.000
43.510,39.020,39.970,41.840,42.000,43.510,-1.510,3.000,0.025,0.000,-4.540,7.270,0.000,2.720,30.000,0.200,4.000,1.000
43.510,39.020,39.950,41.830,42.000,43.510,-1.510,3.000,0.025,0.000,-4.530,7.260,0.000,2.720,30.000,0.200,4.000,1.000
43.500,39.020,39.940,41.810,42.000,43.500,-1.500,3.000,0.025,0.000,-4.510,7.250,0.000,2.740,30.000,0.200,4.000,1.000
43.500,39.040,39.920,41.790,42.000,43.500,-1.500,3.000,0.025,0.000,-4.510,7.240,0.000,2.730,30.000,0.200,4.000,1.000
43.510,39.030,39.900,41.770,42.000,43.510,-1.510,3.000,0.025,0.000,-4.520,7.230,0.000,2.720,30.000,0.200,4.000,1.000
43.490,39.030,39.880,41.760,42.000,43.490,-1.490,3.000,0.025,0.000,-4.470,7.230,0.000,2.760,30.000,0.200,4.000,1.000
43.480,39.030,39.870,41.740,42.000,43.480,-1.480,3.000,0.025,0.000,-4.450,7.220,0.000,2.770,30.000,0.200,4.000,1.000
43.480,39.040,39.850,41.720,42.000,43.480,-1.480,3.000,0.025,0.000,-4.440,7.210,0.000,2.770,30.000,0.200,4.000,1.000
43.470,39.030,39.820,41.710,42.000,43.470,-1.470,3.000,0.025,0.000,-4.410,7.210,0.000,2.790,30.000,0.200,4.000,1.000
43.450,39.030,39.810,41.700,42.000,43.450,-1.450,3.000,0.025,0.000,-4.360,7.200,0.000,2.840,30.000,0.200,4.000,1.000
43.450,39.030,39.800,41.670,42.000,43.450,-1.450,3.000,0.025,0.000,-4.340,7.190,0.000,2.850,30.000,0.200,4.000,1.000
43.450,39.040,39.780,41.650,42.000,43.450,-1.450,3.000,0.025,0.000,-4.340,7.180,0.000,2.840,30.000,0.200,4.000,1.000
43.440,39.030,39.760,41.640,42.000,43.440,-1.440,3.000,0.025,0.000,-4.310,7.180,0.000,2.870,30.000,0.200,4.000,1.000
